Date,Dated Brent,Bonny light,Mars,WTI,Maya Europe,Maya USGC,ESPO,Urals NWE,Urals MED,Dubai,LLS,Propane,Gasoline,Jet,Gasoil,FO 1%,ULSD,Naphtha,Butane,FO 3.5%,VGO 0.5%,FO 0.5%,VGO 2%,Arab light,Arab Heavy,Azeri BTC,Tapis,Dalia,Oman,Oseberg blend,ORL
1/3/2016,38.5,0.3,-3.9,-0.5,-11,-9,1.2,-2.3,-1.3,-3.3,1.6,-16.67879184,13.98885149,9.669091047,7.80536227,-12.38558475,9.660500902,0.661790153,-15.235191,-15.4799586,2.937762134,,0.743883299,-4.95,-7.7,1.3,2.5,-2.7,-2.3,0.883,0.89
1/4/2016,41.5,0.4,-4.1,-0.3,-11.9,-9.5,0.2,-2.1,-1,-2.5,1.2,-18.88778965,18.44063459,9.154061242,7.325139526,-12.80706224,8.893364506,0.706743736,-19.1823789,-15.77833131,4.948454413,,3.32132106,-4.6,-7.5,1.5,2,-2.9,-2.1,0.935,0.89
1/5/2016,46.9,0.3,-3.4,0.1,-11.8,-8,-0.3,-2.6,-1.7,-2.6,1.8,-22.50068467,16.07308488,9.7144277,9.918798387,-12.4971875,10.73822537,-2.077684548,-24.00278476,-15.51974681,4.577318287,,3.246027362,-4.6,-8.2,1.2,0.8,-3.7,-2.5,1.123,0.89
1/6/2016,48.3,0.1,-3.1,0.6,-12.6,-6,-0.1,-2,-1.2,-2.1,2.2,-23.92841194,14.69852879,11.0550065,10.98444856,-9.649398265,11.86186106,-1.932957579,-24.11439471,-14.17502602,4.934506995,,3.160274213,-4.45,-8.05,1.1,1.8,-2.4,-1.8,0.65,0.89
1/7/2016,45.1,1,-3.7,-0.1,-10.7,-5.3,-0.3,-1.7,-0.8,-2.6,1.3,-22.55602827,10.1318105,10.04796749,8.529947438,-6.530979041,9.610599922,-2.81502569,-21.54547526,-11.08969819,4.434020552,,2.963574115,-4.8,-8.6,1.8,2.3,-2.8,-1.8,0.741,-1.5
1/8/2016,45.8,1.4,-4.1,-1,-10.8,-7,0.7,-1.9,-1.4,-2.1,0.6,-24.0805439,11.04534297,9.385331408,8.981631325,-6.967966121,9.717264583,-4.726603714,-21.38741122,-11.47605398,3.472823194,,1.631882947,-4.5,-7.95,1.6,2.5,-2.2,-1.7,0.67,-1.875
1/9/2016,46.7,1.2,-4.3,-1.4,-11.5,-8.1,-0.1,-2.8,-2.2,-3.3,0.2,-22.87420179,11.70037152,9.651839999,9.712446287,-5.858713319,10.09240405,-2.631751188,-19.25421175,-10.23015095,3.598419215,,1.832404279,-4.25,-6.85,0.6,2.3,-2.3,-2.8,0.829,-2
1/10/2016,49.7,0.5,-2.9,0.3,-12.7,-6.5,1.8,-1.9,-0.9,-0.7,1.7,-21.88871555,12.40687191,12.17450534,12.06133799,-4.063308669,13.09563113,-0.518914932,-18.45059794,-9.835848503,4.235573302,,2.25288118,-4.75,-7.55,1.7,3.7,-1,-0.5,0.519,-2
1/11/2016,45.1,0.6,-2.8,0.8,-11.8,-5.6,2,-1.2,-0.7,-1.3,1.6,-18.12392949,11.23395525,12.8406902,11.74697911,-3.57329177,12.755622,1.14497295,-16.60759148,-7.643497723,3.339427578,,1.29154055,-5.2,-7.9,1.5,4,-0.1,-0.6,0.473,-2
1/12/2016,53.6,0.7,-4.2,-1.4,-12.2,-7.8,1.6,-1.8,-0.9,-1.5,-0.1,-23.24832349,10.35811747,11.62712824,10.68000293,-3.826805458,11.92363978,-2.061674588,-21.82453193,-8.651976689,2.692239724,,0.260579325,-4.5,-7.5,1.3,3.2,-0.4,-0.9,0.498,-2
1/1/2017,54.7,0.2,-4.7,-2,-12.8,-9.1,2.3,-1.7,-1,-1,-0.6,-19.97803535,11.77966202,11.59312475,10.729292,-1.40164389,11.17944276,0.770074072,-18.79628835,-8.737995425,3.247923515,,1.121966958,-4.2,-6.7,0.5,2.9,-0.5,-0.7,0.52,-2
1/2/2017,55.1,0.5,-3.8,-1.6,-12.4,-9.2,2.7,-1.8,-1.1,-0.7,0,-20.15115427,12.94588842,11.8174342,11.52892923,-4.26785956,11.86463489,0.312082314,-17.98592326,-9.569394865,2.82208302,,0.394942436,-4.7,-7.25,1.5,2.1,0,0,0.69,-1.575
1/3/2017,51.6,0.3,-3.7,-1.9,-11.3,-8.9,1.7,-1.9,-1.4,-0.4,-0.2,-21.83412465,11.96838045,11.22367465,10.68883399,-4.737156447,11.33251309,-0.461455966,-20.42797572,-9.446919234,4.127063237,,1.958338154,-3.45,-6.05,1.3,1.6,0.2,0.1,0.652,-0.54
1/4/2017,52.5,0.4,-2.8,-1.4,-10.2,-7.7,1.5,-1.7,-0.8,-0.2,0.6,-23.81625352,15.31613182,12.35716354,10.98918178,-3.472599122,12.39578847,-0.513904616,-24.00027858,-9.019827965,5.609506581,,3.710280373,-3.9,-6.55,1.3,1.4,-0.5,0.3,0.647,-0.7
1/5/2017,50.4,0.4,-2.9,-1.8,-8.3,-5.4,1.4,-1.2,-1,0.1,0.1,-22.04291138,14.34790824,11.31885486,9.981458247,-2.538404651,11.2323267,-2.088525898,-23.85422185,-7.922041472,5.133455119,,2.588995862,-4.35,-7.05,1.1,1.3,-0.9,0.2,0.674,-0.7
1/6/2017,46.5,0.2,-2.6,-1.3,-5.9,-4.5,1,-0.7,-0.6,-0.1,0.7,-19.55255571,15.04814037,11.70128012,9.985689784,-0.753673458,11.14082242,-1.953003337,-22.20792696,-4.689009722,5.229974755,,2.721066611,-3.45,-6.1,1,1.7,-0.7,0.1,0.413,-0.7
1/7/2017,48.6,0.2,-2.7,-1.9,-5.8,-4.1,0.6,-0.7,-0.6,-1,0.4,-19.48571615,14.56594538,13.30112161,11.15775,-2.490993199,12.94977875,-1.310723555,-21.42851363,-5.16600027,4.6119819,,2.721407909,-3.1,-5.4,0.8,1.3,-0.5,-1,0.686,-0.7
1/8/2017,51.6,0.5,-3.7,-3.6,-7.3,-5.4,1,-0.9,-0.6,-1.4,-0.6,-17.30682067,16.0386341,14.13325769,10.86401335,-3.96362053,13.44164893,-0.563805678,-17.52131797,-6.728675587,4.431646816,,2.613502157,-2.55,-4.4,1.4,1.3,-0.7,-1.3,0.928,-0.7
1/9/2017,56,0.4,-4.5,-6.3,-8.7,-7.2,0.1,-2.5,-1.9,-2.4,-1.2,-16.82503915,14.7151334,14.58294206,13.63487486,-4.840701935,15.56118587,0.011890195,-17.24268468,-7.808610842,4.852265589,,2.538981294,-2.05,-4.1,1,1.4,-1.2,-1.9,1.454,-0.7
1/10/2017,57.4,0.4,-3.4,-5.8,-10.3,-8,0.6,-1.4,-0.6,-1.8,0.1,-16.49369972,11.2544582,13.53302895,12.18084158,-4.623280089,14.51704774,0.381079988,-17.83206379,-8.309740976,5.838167618,,3.040813106,-2.15,-4.4,0.6,2.8,-0.8,-1.8,1.005,-0.7
1/11/2017,62.6,0.6,-3.3,-5.9,-11.7,-7.8,1.1,-1,-0.6,-1.8,-0.2,-18.87301844,12.88353657,14.46655435,11.8547409,-5.272493063,13.10295555,0.980460107,-20.59580622,-9.072663268,2.638345386,,-0.084226734,-2.7,-5.6,1.1,2.4,-1.2,-1.8,1.03,-0.7
1/12/2017,64.2,0.8,-4,-6.2,-12.4,-8.9,0.9,-0.7,-0.7,-2.6,-0.9,-20.86650035,9.468599423,13.75442557,11.90192062,-7.452347514,12.61649408,0.002660099,-24.19647761,-10.95672194,2.810253316,,0.305845421,-1.8,-4.85,1.2,1.7,-1.7,-2.6,1.238,-0.7
1/1/2018,69.2,0.9,-5.1,-5.5,-12.8,-9.6,1.3,-0.9,-0.9,-3,-1.4,-28.29682187,9.807052372,14.37362019,12.54560339,-8.569804131,13.22577224,-3.152540746,-30.07068043,-12.72947356,5.604247777,,3.277525688,-1.2,-4.45,1,1.6,-1.9,-2.9,1.477,-0.7
1/2/2018,65.2,1.2,-4.2,-3,-11.9,-8.5,1.7,-1.7,-1.9,-2.5,-0.7,-29.83053074,9.909729904,16.48598236,11.77984218,-7.810946109,12.79703031,-3.438803393,-31.27923865,-11.3476251,6.999733078,,5.20988639,-1.2,-4.2,1.4,2.3,-1.4,-2.1,1.42,-0.7
1/3/2018,65.9,1.1,-3.8,-3.1,-12.5,-9.1,0.5,-2.2,-2.1,-3.2,-0.8,-31.08036556,10.50834133,15.72132838,12.00387166,-8.51243088,13.34211647,-2.326662453,-31.04121129,-12.13049464,6.01000092,,4.068945881,-1.75,-5.35,1.4,1.9,-0.9,-2.7,1.531,0
1/4/2018,71.8,0.7,-5.3,-5.5,-14.7,-13.8,-0.8,-3,-2.5,-3.5,-2.3,-35.1888278,12.31298183,16.3262206,12.51168099,-10.80964585,14.27493497,-4.155313576,-34.65558396,-14.50677583,5.201260452,,3.258170517,-3.15,-6.8,1.1,0.9,-2.3,-3.5,1.546,0
1/5/2018,76.9,0.8,-5.5,-7.1,-12.8,-13.3,0.1,-2.6,-2.1,-2.5,-1.7,-35.0252591,13.06919916,15.736688,12.50773445,-8.938114922,14.88394664,-2.734342264,-35.16144786,-12.58014097,3.207948774,,1.476270139,-2.95,-6.7,0.3,1.6,-2.5,-2.5,1.427,0
1/6/2018,74.3,0.6,-3.9,-7,-9.7,-9.7,1.1,-1,-0.3,-0.7,0.3,-33.36638308,12.35575899,15.03213589,12.6350768,-5.480066763,14.47666209,-3.964228243,-34.09353377,-9.652749327,3.547059865,,1.600526261,-4.2,-8.35,1.6,2.5,-1.3,-0.7,0.54,0
1/7/2018,74.3,1,-5.2,-3.7,-8.1,-7.9,0.8,-1.7,-1.2,-1.2,-1.6,-30.86202819,14.11503463,15.08862105,12.58890084,-4.771743706,14.15450993,-2.854603094,-31.47425856,-8.06895388,4.172507429,,1.853431509,-2.4,-5.85,1.4,2.1,-1.2,-1.1,0.78,0
1/8/2018,72.6,1.2,-3.3,-4.8,-8.1,-9.5,2.2,-0.7,-0.7,-0.1,0,-28.80289486,17.1935376,16.04670043,14.86572898,-5.278453231,16.43770719,-1.405173623,-29.12293844,-8.076458634,5.447544051,,3.554724189,-2.85,-5.6,1.6,3.2,-0.2,0,0.671,0
1/9/2018,78.9,1.6,-4.4,-8.8,-10.3,-10,1.9,-1.2,-0.6,-1.6,-1.3,-30.76397827,9.873504649,14.09017022,13.30298741,-8.947746283,14.73980761,-3.644684928,-28.69663293,-12.21874063,4.936885956,,2.808053153,-3.25,-6,1,2.4,-0.9,-1,1.021,0
1/10/2018,81.2,1.4,-5.3,-10.4,-8.8,-5.8,3.1,-2.8,-1.7,-1.8,-2.3,-36.01414933,4.155546804,16.25756876,15.02137785,-5.8577204,16.44009914,-7.537092422,-33.62403663,-9.158665589,3.978175598,,2.295232358,-1.8,-5.1,0,2.8,-1.2,-1.1,1.279,-2.9
1/11/2018,64.7,1.1,-3.4,-8.2,-7,-1.5,4,0.4,0.5,0.8,0,-29.71450043,5.121709522,20.31484208,19.15764783,0.749853888,20.6957901,-8.500516989,-31.57610789,-3.284139056,5.039594564,,3.792125661,-2.7,-6,2,5,0.3,1.1,0.795,-4.48
1/12/2018,57.4,1.3,-4,-8.4,-9.9,-4.7,2.1,0.3,0.5,-0.1,-1.4,-23.18687195,3.93631288,18.24145839,15.81413548,-1.505340706,16.79087907,-5.408497007,-28.23590801,-5.599308965,6.043057633,,4.557975605,-2.2,-5.2,1.7,3.9,-0.2,0.2,0.859,-5
1/1/2019,59.5,1.6,-2.8,-7.8,-12.2,-4.6,2.3,0,0.8,-0.4,-1.2,-26.80745872,2.109940534,17.17096575,15.5134862,-1.033797454,16.00390837,-8.161033516,-28.26467842,-5.765441939,5.001004012,-0.853650737,3.855722227,-1.6,-4,1.4,3.3,-0.4,-0.1,0.991,-5
1/2/2019,64,1.5,-2,-9,-10.9,-4.2,2.5,-0.4,-0.1,0.5,-0.9,-30.97796711,2.002793041,16.29063191,16.12611736,0.075227582,16.96034591,-8.434113459,-28.87538293,-3.687851315,3.952343361,-2.335636364,2.910074053,-1.6,-4.3,1.3,3.8,0,0.6,1.038,-5.75
1/3/2019,66.1,1.3,-1.3,-7.9,-9.3,-4.4,2.5,-0.3,0.1,0.8,-0.3,-31.15900809,7.084882452,15.70535888,15.01015864,-0.637241816,16.4121294,-6.816591981,-27.04967446,-4.134265164,4.960577985,-0.663896104,3.075169497,-1.6,-4,1.3,4,0.9,0.8,0.974,-5.94
1/4/2019,71.3,1.4,-2.3,-7.4,-9.8,-6.5,1.7,-0.1,0.4,-0.3,-0.8,-36.3872471,13.7289164,13.1424412,12.45077017,-4.700751082,14.06520918,-8.57274952,-33.09116964,-7.292836667,5.46096037,-3.10231405,3.919292608,-1.9,-4.4,1.8,3.4,0.6,-0.1,1.08,-5.9
1/5/2019,71.1,1.9,-4.3,-10.3,-10.1,-8.4,0.5,-0.9,-0.2,-1.7,-2.1,-39.0916392,16.09757218,13.25047085,12.35943925,-4.806451705,14.39118825,-10.50686971,-37.27351929,-10.41403504,6.212726101,-5.629664032,4.786822767,-0.8,-3.5,1.5,2.7,0.1,-1.3,1.522,-5.82
1/6/2019,64.1,1.7,-4.6,-9.4,-8.1,-5.2,-0.2,-2.7,-2.5,-2.3,-2.8,-37.38004307,10.62005699,13.41612524,11.56969719,-0.661898624,12.77488049,-11.4879366,-36.91802271,-8.436628603,6.581345097,-0.835,5.262463118,0,-3,0.2,2.1,-0.3,-2.3,1.617,-6.375
1/7/2019,64,1.4,-2,-6.5,-6.9,-4.1,2.3,-1.1,-0.5,-0.8,-1.2,-38.18608611,14.78271341,17.16442646,14.04653239,1.731123332,15.43168311,-8.039683948,-37.72304433,-5.839956275,7.441512055,4.105513834,5.85368144,-1.1,-4,1.6,3.8,1.2,-0.3,0.786,-6.99
1/8/2019,59,1.3,-1.9,-4.2,-12.6,-8,4.2,-0.1,1.2,0.1,-0.5,-36.9540215,14.22490375,18.11860024,16.25868208,-0.217299901,17.03233102,-9.313548387,-36.71108706,-13.84947064,8.667309017,-0.952231405,7.948247561,-2.7,-5.5,2.9,4.4,2,0.7,0.683,-6.928
